title_csv,artist_csv,spotify_song_id,title_db,artist_db,summary,similarity_score,section_snapshot
The Motions,Matthew West,59FkotsbW1sGb8LGZKE7ud,The Motions,Matthew West,worship_songs.csv differs in chorus (similarity 0.25) for this likely matching song.,0.25,db_chorus=6m 1 5 2m 6m 1 5 2m 6m 1 5 4 | csv_chorus=3m 5 2 6m 3m 5 2 6m 3m 5 2 1 3m 5 2 6m 3m 5 2 6m 3m 5 2 1 3m 5 2 6m 3m 5 2 6m 3m 5 2 1
When I Say I Do,Matthew West,0b99xsUKkETGwZGzpX987r,When I Say I Do,Matthew West,worship_songs.csv differs in chorus (similarity 0.10) for this likely matching song.,0.10,db_chorus=1 5 6m 4 1 5 6m 4 | csv_chorus=4 1 6m 5 4 1 5 4 1 6m 5 2m 6m 4 1 5 6m 4 1 5 6m 1 5 4 6m 1 4 5 4 1 6m 5 4 1 5 4 1 6m 5 2m 6m 4 1 5 6m 4 1 5 6m 1 5 4 6m 1 4 5 4 1 6m 5 4 1 5 4 1 6m 5 2m 6m 4 1 5 6m 4 1 5 6m 1 5 4 6m 1 4 5
Gracefully Broken,"Matt Redman, Tasha Cobbs Leonardc",3TMFxaCtDbBGi0UeGH2dzc,Gracefully Broken,Matt Redman,worship_songs.csv differs in intro (similarity 0.25) for this likely matching song.,0.25,db_intro=4 1 4 1 | csv_intro=1 5
Come Behold The Wondrous Mystery,Matt Papa,,Come Behold The Wondrous Mystery,Matt Papa,worship_songs.csv differs in intro (similarity 0.40) for this likely matching song.,0.40,db_intro=1 1 4 6m 5 | csv_intro=5 5 1 3m 2
Glory Let There Be Peace,Matt Maher,,Glory (Let There Be Peace),Matt Maher,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=4 1 3m 6m 4 1 6m 5 4 1 3m 6m 4 1 4 1 | csv_chorus=4 1 3m 6m 4 1 6m 5 4 1 3m 6m 4 1 4 1 4 1 3m 6m 4 1 6m 5 4 1 3m 6m 4 1 4 1 4 1 3m 6m 4 1 6m 5 4 1 3m 6m 4 1 4 1
Glory Let There Be Peace,Matt Maher,,Glory (Let There Be Peace),Matt Maher,worship_songs.csv differs in chorus (similarity 0.29) for this likely matching song.,0.29,db_chorus=4 1 3m 6m 4 1 6m 5 4 1 3m 6m 4 1 4 1 | csv_chorus=4 1 2m 1 4 1 6m 5 4 1 3 6m 4 1 4 1 4 1 2m 6m 4 1 6m 5 4 1 3 6m 4 1 4 1 4 1 2m 1 4 1 6m 5 4 1 3 6m 4 1 4 1
Holy Holy Holy God With Us,Matt Maher,2th1KuQJc7aImX1eZ9cdrM,"Holy, Holy, Holy (God With Us)",Matt Maher,worship_songs.csv differs in chorus (similarity 0.22) for this likely matching song.,0.22,db_chorus=1 5 4 1 5 4 1/3 5 6m 4 1 5 1 | csv_chorus=b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 6m 4 1
Lord I Need You,Matt Maher,4EHWldZTas5KUyFtT0rQlY,"Lord, I Need You",Matt Maher,worship_songs.csv differs in chorus (similarity 0.34) for this likely matching song.,0.34,db_chorus=4 1 5 6m 4 1 5 1/3 4 1/5 4 1/5 5 1 4 1/3 4 1/5 4 1/5 5 1 4 | csv_chorus=1 6m 2m 5 1 6m 2m 5 1 6m 4 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5
"Lord, I Need You",Matt Maher,4EHWldZTas5KUyFtT0rQlY,"Lord, I Need You",Matt Maher,worship_songs.csv differs in chorus (similarity 0.52) for this likely matching song.,0.52,db_chorus=4 1 5 6m 4 1 5 1/3 4 1/5 4 1/5 5 1 4 1/3 4 1/5 4 1/5 5 1 4 | csv_chorus=1 4 1 5 6m 4 1 5 1 4 1 4 1 5 1
Holy,Matt Gilman,,Holy,Matt Gilman,worship_songs.csv differs in pre_chorus (similarity 0.50) for this likely matching song.,0.50,db_pre_chorus=6m 2m 1 3m | csv_pre_chorus=6m 4 1 5
As The Deer,Martin Nystrom,,As The Deer,Martin Nystrom,worship_songs.csv differs in chorus (similarity 0.31) for this likely matching song.,0.31,db_chorus=6m 4 1 4 6m 2m 3 1 5 6m 1 4 5 1 | csv_chorus=6m 4 1 4 6m 2m 3 1 5 6m 1 4 5 1 6m 4 1 4 6m 2m 3 1 5 6m 1 4 5 1 6m 4 1 4 6m 2m 3 1 5 6m 1 4 5 1 4 5 1
Mighty God,Martha Munizzi,3qMLj8gMxP7EJvWXWmxpzF,Mighty God,Martha Munizzi,worship_songs.csv differs in chorus (similarity 0.00) for this likely matching song.,0.00,db_chorus=6m 3 6m | csv_chorus=4m 1 4m
Back In His Arms Again,Mark Schultz,5a86cDtCkhZtawY9003RRk,Back In His Arms Again,Mark Schultz,worship_songs.csv differs in chorus (similarity 0.44) for this likely matching song.,0.44,db_chorus=1 5/7 6m/3 5 4 5 1 | csv_chorus=5 2 3m 1 2 5 2 3m 1
He Will Carry Me,Mark Schultz,0oWGG5cnc9ePVoQ1ob8qYP,He Will Carry Me,Mark Schultz,worship_songs.csv differs in intro (similarity 0.27) for this likely matching song.,0.27,db_intro=6m 4 1 5 | csv_intro=6m 4 1 5 6m 4 1 5 6m 4 1 5 2m 1 4
Days Of Elijah,Mark Robin,,Days Of Elijah,Mark Robin,worship_songs.csv differs in bridge (similarity 0.25) for this likely matching song.,0.25,db_bridge=1 | csv_bridge=1 4 1 5
Days Of Elijah,Mark Robin,,Days Of Elijah,Mark Robin,worship_songs.csv differs in bridge (similarity 0.17) for this likely matching song.,0.17,db_bridge=1 | csv_bridge=1 1 4 4m 1 5
Days Of Elijah,Mark Robin,,Days Of Elijah,Mark Robin,worship_songs.csv differs in bridge (similarity 0.00) for this likely matching song.,0.00,db_bridge=1 | csv_bridge=2 5 2 6
Hosanna,Marcos Barrientos,7avOlwT4dRe3xr1RH82k4d,Hosanna,Marco Barrientos,worship_songs.csv differs in intro (similarity 0.09) for this likely matching song.,0.09,db_intro=6 5 3 4 | csv_intro=6 5 3 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 4 5 4 5 6m 6m 1 2m 4 5 6m 4 5 4 5 6m 7m 4 5 4 5 6m 7m
We choose the fear of the Lord,Maranatha Music,,We choose the fear of the Lord,Maranatha Music,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=2m 1 b7 1 2m 1 b7 1 2m 1 b7 1 2m 1 b7 1 4 1 b7 1 2m 1 b7 1 b7 1 2m 1 b7 1 2m 1 b7 1 2m 1 b7 1 4 1 b7 1 2m 1 b7 1 b7 1 2m 1 b7 1 b7 4 1 4 b7 1 4 b7 4 1 4 b7 1 b7 1 b7 1 2m 1 | csv_intro=6m 3m 6m 3m
It's Christmas,Mandisa,4JXAww1nKt38s1Z4gFcYAS,It's Christmas,Mandisa,worship_songs.csv differs in chorus (similarity 0.21) for this likely matching song.,0.21,db_chorus=1 6m 4 1 6m 4 1 6m 4 5 | csv_chorus=2m 6m 4 5 1 6m 4 1 6m 4 1 6m 4 5 2m 6m 4 5 1 1 6m 4 1 6m 4 1 6m 4 5 1 6m 4 5 1 6m 4 1 6m 4 1 6m 4 1 6m 4 5 1
My Deliverer,Mandisa,4YbOUEAemgpbNeuv7oNyG2,My Deliverer,Mandisa,worship_songs.csv differs in chorus (similarity 0.13) for this likely matching song.,0.13,db_chorus=5 2 6m 1 5 2 6m 1 4 2m 7 1 7 3m 6m 7 3m | csv_chorus=b6 b3 b7m b2 b6 b3 b7m b2 #4 b3m 1 b2 1 4m b7m 1 4m 6 3 7m 2 6 3 7m 2 6 3 7m 2 6 3 7m 2 5 b2 2 b2 #4m 2 b2 #4m 2 b2 #4m 2 b2 #4m
Overcomer,Mandisa,5legkLUDyq0qOg4TR7wUAs,Overcomer,Mandisa,worship_songs.csv differs in chorus (similarity 0.29) for this likely matching song.,0.29,db_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 | csv_chorus=4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5
Press On,Mandisa,10FWYdwqDWljDsxSkCDdmD,Press On,Mandisa,worship_songs.csv differs in chorus (similarity 0.12) for this likely matching song.,0.12,db_chorus=4 5 6m 1/3 4 5 6m 1/3 | csv_chorus=1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 2
Press On,Mandisa,10FWYdwqDWljDsxSkCDdmD,Press On,Mandisa,worship_songs.csv differs in chorus (similarity 0.12) for this likely matching song.,0.12,db_chorus=4 5 6m 1/3 4 5 6m 1/3 | csv_chorus=1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 2
Unfinished,Mandisa,597GRV7fJ030diN3BTWpKS,Unfinished,Mandisa,worship_songs.csv differs in chorus (similarity 0.29) for this likely matching song.,0.29,db_chorus=1 6m 4 5 1 6m 4 5 | csv_chorus=1 6m 5 1 1 6m 4 5 1 6m 4 5 1 1 6m 4 5 1 6m 4 5 1 6m 4 5 1 6m 4
Waiting For Tomorrow,Mandisa,6LDyAtxjE0uaLZFuCzkUVV,Waiting For Tomorrow,Mandisa,worship_songs.csv differs in chorus (similarity 0.15) for this likely matching song.,0.15,db_chorus=4 1 5 6m 4 1 5 6m 4 1 5 6m 4 5 4 5 1/3 4 4 5 1/3 4 | csv_chorus=1 5 2 3m 1 5 2 3m 1 5 2 3m 1 2 1 2 5 1 1 2 5 1 1 5 2 3m 1 5 2 3m 1 5 2 3m 1 2 1 2 3m 5 1 5 2 3m 1 5 2 3m 1 5 2 3m 1 2 1 2 3m 5 1 2 3m 5
Still in Control,Mack Brock,,Still in Control,Mack Brock,worship_songs.csv differs in chorus (similarity 0.17) for this likely matching song.,0.17,db_chorus=b7 5m 2m b3 5m 2m b7 b3 b3 4 5m b3 4 b7 b7 b3 1m 5m b3 b7 b3 1m 5m b3 | csv_chorus=1 6m 3m 4 6m 3m 1 4 4 5 6m 4 5 1 1 4 2m 6m 4 1 4 2m 6m 4
My Hope Is Built,Norton Hall Band,,My Hope Is Built,Norton Hall Band,worship_songs.csv differs in chorus (similarity 0.35) for this likely matching song.,0.35,db_chorus=6 1 2m 1 4 5 2m 5 1 1 2m 1 4 5 2m 5 6m 1 5 2m 6m 1 5 2m 1 2m 1 4 5 2m 5 6m 1 5 2m 6m 1 5 4 1 2m 1 4 5 2m 5 6m 1 5 2m 6m 1 5 2m 1 2m 1 4 5 2m 5 6m | csv_chorus=1 2m 1 4 5 2m 5 6m 5 1 1 5 2m 1 2m 1 4 5 2m 5 6m 5
My Hope Is Built,Norton Hall Band,,My Hope Is Built,Norton Hall Band,worship_songs.csv differs in chorus (similarity 0.24) for this likely matching song.,0.24,db_chorus=6 1 2m 1 4 5 2m 5 1 1 2m 1 4 5 2m 5 6m 1 5 2m 6m 1 5 2m 1 2m 1 4 5 2m 5 6m 1 5 2m 6m 1 5 4 1 2m 1 4 5 2m 5 6m 1 5 2m 6m 1 5 2m 1 2m 1 4 5 2m 5 6m | csv_chorus=1 2m 1 4 5 2m 5 6m 1 5 2m 6m 1 5 2m
10 Feet Down,NF feat. Ruelle,68biLwi894rMQPeIiSky2t,10 Feet Down,NF,worship_songs.csv differs in chorus (similarity 0.29) for this likely matching song.,0.29,db_chorus=6m 5 4 5 6m 5 4 5 | csv_chorus=6m 5 4 5 6m 5 4 5 6m 5 4 5 6m 5 4 5 6m 5 4 5 6m 5 4 5 6m 5 4 5
If You Want Love,Nf,3i5qVV8azKqGFK4Gzdt5YS,If You Want Love,NF,worship_songs.csv differs in intro (similarity 0.25) for this likely matching song.,0.25,db_intro=6m 5 1/3 4 | csv_intro=6m 5 1 4 6m 5 1 4 6m 5 1 4
Ill Keep On,Nf,4ViElQuRwSp33VmXzPURf7,I'll Keep On,NF,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=6m 5 1 6m 5 1 6m 5 1 6m 5 1 6m 5 1 | csv_chorus=6m 5 1 6m 5 1 6m 5 1 6m 5 1 6m 5 1 6m 5 1 6m 5 1 6m 5 1 6m 5 1 6m 5 1 6m 5 1 6m 5 1 6m 5 1 6m 5 1 6m 5 1
Lost In The Moment,Nf,3qEg6xYffvuvwpq4U6FRrK,Lost In The Moment,NF,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=6m 4 1 5 6m 4 1 5 | csv_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5
Time,NF,6MxMqCgqmekcr0VwSU7AVH,Time,NF,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=4 6m 5 2m 4 6m 5 2m | csv_intro=3 b6m #4 b2m 3 b6m #4 b2m
Wait,Nf,7EQBIAZHD2QAh9sgtjZJgI,Wait,NF,worship_songs.csv differs in chorus (similarity 0.19) for this likely matching song.,0.19,db_chorus=4 5 6m 4 5 6m 4 5 6m 4 5 6m | csv_chorus=6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m
Wait,Nf,7EQBIAZHD2QAh9sgtjZJgI,Wait,NF,worship_songs.csv differs in chorus (similarity 0.19) for this likely matching song.,0.19,db_chorus=4 5 6m 4 5 6m 4 5 6m 4 5 6m | csv_chorus=6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m 6m 4 5 6m
Just Say Jesus,7eventh Time Down,6jy5BnRcrIyBr2kz52BWeC,Just Say Jesus,7eventh Time Down,worship_songs.csv differs in chorus (similarity 0.24) for this likely matching song.,0.24,db_chorus=4 1 4 6m 5/7 4 1 1 | csv_chorus=1 4 1 4 6m 5 4 1 1 1 4 1 4 6m 5 4 6m 5 4 6m 5 4 6m 5 4 6m 5 4 1
The One Im Running To,7eventh Time Down,0CDE8zzyDD8LhEUwjv6scm,The One I'm Running To,7eventh Time Down,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=5 | csv_intro=1 1 1 1
Easter Song,2nd Chapter of Acts,,Easter Song,2nd Chapter of Acts,worship_songs.csv differs in intro (similarity 0.42) for this likely matching song.,0.42,db_intro=1 4 5 1 4 5 | csv_intro=1 5 1 5 1 5 1 5 1 4 1 5
World So Cold,12 Stones,471eQ7hcJ7JdGY1NzMmUeg,World So Cold,12 Stones,worship_songs.csv differs in chorus (similarity 0.19) for this likely matching song.,0.19,db_chorus=6m 5 4 3 6m 5 4 3 6m 5 4 6m 5 4 | csv_chorus=1 5 2m 3 1 5 2m 3 6m 5 4 3 6m 5 4 3 6m 5 4 6m 5 4 1 5 2m 3 1 5 2m 3 6m 5 4 3 6m 5 4 3 6m 5 4 3 6m 5 4 3 6m 5 4 6m 5 4 6m 5 4 3 6m 5 4 3 6m 5 4 3 6m 5 4 3 6m 5 4 6m 5 4
There Is A Fountain,Austin Stone Worship,,There Is A Fountain,Austin Stone Worship,worship_songs.csv differs in intro (similarity 0.17) for this likely matching song.,0.17,db_intro=b7 1 2m b7 1 4 | csv_intro=1
There Is A Fountain,Austin Stone Worship,,There Is A Fountain,Austin Stone Worship,worship_songs.csv differs in intro (similarity 0.17) for this likely matching song.,0.17,db_intro=b7 1 2m b7 1 4 | csv_intro=1
The Solid Rock,Austin Stone,,The Solid Rock,Austin Stone,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=1 5 5 2 5 2 5 5 | csv_chorus=1 4 1 1 5 4 5 1 1
Even Unto Death,Audrey Assad,,Even Unto Death,Audrey Assad,worship_songs.csv differs in chorus (similarity 0.00) for this likely matching song.,0.00,db_chorus=4 5 6m 6m 5 1 4 5 6m 4 1 5 4 5 6m 6m 5 1 4 5 6m 4 1 5 4 5 6m 6m 5 1 4 5 6m 4 1 5 4 5 6m 6m 5 1 4 5 6m 4 1 5 4 5 6m 6m 5 1 4 5 6m 4 1 5 4 5 6m 6m 5 1 4 5 6m 4 1 5 2m 6m 5 4 5 6m 5 6m 5 1 5 | csv_chorus=b6 b7 1m 1m b7 b3 b6 b7 1m b3 b7 b6 b7 1m 1m b7 b3 b6 b7 1m b3 b7 b6 b7 1m 1m b7 b3 b6 b7 1m b3 b7 b6 b7 1m 1m b7 b3 b6 b7 1m b3 b7 b6 b7 1m 1m b7 b3 b6 b7 1m b3 b7 b6 b7 1m 1m b7 b3 b6 b7 1m b3 b7 4m 1m b7 b6 b7 1m b7 1m b7 b3 b3 b7
Good To Me,Audrey Assad,,Good To Me,Audrey Assad,worship_songs.csv differs in chorus (similarity 0.27) for this likely matching song.,0.27,db_chorus=1 1 4 4 6m 5 2m 1 4 5 1 1 4 4 6m 5 2m 1 4 5 1 1 4 4 6m 5 2m 1 4 5 | csv_chorus=1 1 4 4 6m 5 4 1
Restless,Audrey Assad,,Restless,Audrey Assad,worship_songs.csv differs in pre_chorus (similarity 0.50) for this likely matching song.,0.50,db_pre_chorus=4 6m 5 4 6m 5 | csv_pre_chorus=5 2m 6m 5
Change My Life,Ashes Remain,6Hds2C1vZS4EiQeDOujwQR,Change My Life,Ashes Remain,worship_songs.csv differs in chorus (similarity 0.31) for this likely matching song.,0.31,db_chorus=4 1 5 4 1 5 2m 4 5 4 1 5 4 1 5 | csv_chorus=4 1 5 4 1 5 2m 4 5 4 1 5 4 1 5 4 1 5 4 1 5 2m 4 5 4 1 5 4 1 5 4 1 5 4 1 5 2m 4 5 4 1 5 4 1 5 4 1 5
On My Own,Ashes Remain,6VuztO5yaKP4VjqSkZxpan,On My Own,Ashes Remain,worship_songs.csv differs in chorus (similarity 0.23) for this likely matching song.,0.23,db_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 2m 4 6m 4 1 5 | csv_chorus=6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m 6m 4 1 2m
Right Here,Ashes Remain,0wXEohIdexKOuHDCXhydkM,Right Here,Ashes Remain,worship_songs.csv differs in chorus (similarity 0.30) for this likely matching song.,0.30,db_chorus=6m 2m 1 5 6m 2m 1 5 6m 2m 1 5 6m | csv_chorus=6m 2m 1 5 6m 2m 1 5 6m 2m 1 5 6m 6m 2m 1 5 6m 2m 1 5 6m 2m 1 5 6m 6m 2m 1 5 6m 2m 1 5 6m 2m 1 5 6m 2m 1 5 6m
Without You,Ashes Remain,0RehH5v9onF5npFj9uG3Fp,Without You,Ashes Remain,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=6m 4 5 6m 4 5 6m 4 5 6m 4 5 6m 4 1 5 | csv_chorus=6m 4 5 6m 4 5 6m 4 5 6m 4 5 6m 4 1 5 6m 4 5 6m 4 5 6m 4 5 6m 4 5 6m 4 5 6m 4 5 6m 4 5 6m 4 5 6m 4 5 6m 4 5 6m 4 5
Changing Me,Anna Golden,,Changing Me,Anna Golden,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=1 5 6m 4 | csv_intro=6 b3 4m b2
Through It All,Andrae Crouch,,Through It All,Andrea Crouch,worship_songs.csv differs in chorus (similarity 0.47) for this likely matching song.,0.47,db_chorus=1 1 4 1 2m 5 5 1 1 4 5 1 1 4 1 2m 5 5 1 | csv_chorus=1 4 2m 5 1 4 2m 5 1
House On A Hill,Amanda Cook,,House On A Hill,Amanda Cook,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=1 | csv_intro=6
Theme From Summer,All-Star United,7LI8KqEoj1wB15lhDRmTcB,Theme From Summer,All Star United,worship_songs.csv differs in chorus (similarity 0.27) for this likely matching song.,0.27,db_chorus=1 3 6m 5 6m 5 1 3 6m 5 6m 5 6 2 7m 3 6 2 7m 3 2 4 2 5 | csv_chorus=4 6 b7 1 2m 1 4 6 b7 1 2m 1 2 5 3m 6 2 5 3m 6 5 b7 5 1 4 6 b7 1 2m 1 4 6 b7 1 2m 1 5 b7 5 b7 5 1 b7 4
Christ Be All Around Me,All Sons & Daughters,,Christ Be All Around Me,All Sons & Daughters,worship_songs.csv differs in chorus (similarity 0.18) for this likely matching song.,0.18,db_chorus=4 1 6m 5 | csv_chorus=4 1 6m 5 4 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4
Hope Now,Addison Road,5uMHV2kTRqUAMGD9zXvUrU,Hope Now,Addison Road,worship_songs.csv differs in chorus (similarity 0.16) for this likely matching song.,0.16,db_chorus=4 1 4 5 1 | csv_chorus=4 5 4 5 4 1 4 5 1 4 6m 4 5 1 4 6m 4 5 4 5 1 4 1 4 5 1 4 1 4 5 1
This Little Light Of Mine,Addison Road,,This Little Light Of Mine,Addison Road,worship_songs.csv differs in chorus (similarity 0.50) for this likely matching song.,0.50,db_chorus=1 5 6m 4 5 1 6m 4 | csv_chorus=1 5 6m 4 5 1 6m 4 1 6m 4 5 1 6m 4 5
What Do I Know Of Holy,Addison Road,1ieDOr6MTYV9Mnlm1OwAXx,What Do I Know of Holy,Addison Road,worship_songs.csv differs in chorus (similarity 0.10) for this likely matching song.,0.10,db_chorus=4 1 5 4 1 5 6m 4 6m 4 5 6m 4 6m 4 1 5 | csv_chorus=1 5 2 1 5 2 3m 1 3m 1 2 3m 1 3m 1 5 2 1 5 2 1 5 2 3m 1 3m 1 2 3m 1 3m 5 1 5 2 1 3m 5 1 5 2 1 3m 2 5 1 5 2 1 5 2 1 5 2 1 5 2 3m 1 3m 1 2 3m 1 5 2 3m 1 5 2 3m 1
Ever Be,Aaron Shust,15ieUaAegwQRlmEigRUwTv,Ever Be,Aaron Shust,worship_songs.csv differs in chorus (similarity 0.29) for this likely matching song.,0.29,db_chorus=4 1 6m 5 1 6m | csv_chorus=1 5 2m 4 1 6m 5 1 6m 1 5 2m 4 1 6m 5 1 4 1 6m 5
Ever Be,Aaron Shust,15ieUaAegwQRlmEigRUwTv,Ever Be,Aaron Shust,worship_songs.csv differs in chorus (similarity 0.17) for this likely matching song.,0.17,db_chorus=4 1 6m 5 1 6m | csv_chorus=1 5 2m 4 1 6m 5 1 6m 1 5 2m 4 1 6m 5 1 4 1 6m 5 4 1 6m 5 1 4 1 6m 5 4 1 6m 5 4 1
God of Brilliant Lights,Aaron Shust,,God Of Brilliant Lights,Aaron Shust,worship_songs.csv differs in chorus (similarity 0.21) for this likely matching song.,0.21,db_chorus=4 1 5 4 1 5 1 5 6m 1 5 6m 2m 6m 4 1 | csv_chorus=1 5 2 1 5 2 1 5 2 3m 1 5 2 3m 6m 5 1 1 5 2 3m 1 5 2 3m 1 5 2 3m 6m 5 1 6m 5 1 1 5 2 3m 1 5 2 1 5 2 1 5 2 3m 1 5 2 3m 6m 5 1 1
It Is Finished,Aaron Shust,,It Is Finished,Aaron Shust,worship_songs.csv differs in chorus (similarity 0.23) for this likely matching song.,0.23,db_chorus=4 1 b6 4 1 b6 6m 1 4 1 b6 | csv_chorus=#4 1 b6 #4 1 b6 6m 1 4 1 b6 1 #4 1 b6 #4 1 b6 6m 1 4 1 b6 1 #4 1 b6 #4 1 b6 6m 1 4 1 b6 #4 1 b6 #4 1 b6 6m 1 4 1 b6 4
My Hope Is In You,Aaron Shust,,My Hope Is In You,Aaron Shust,worship_songs.csv differs in chorus (similarity 0.22) for this likely matching song.,0.22,db_chorus=4 1 5 6m 4 1 5 6m 4 1 5 6m 5 4 1 b6 4 1 5 6m 4 1 5 6m 4 1 5 6m 5 4 1 b6 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 5 4 1 b6 4 1 b6 4 1 b6 4 | csv_chorus=5 2 6 7m 5 2 6 7m 5 2 6 7m 6 5 2 b7 5 2 6 7m 5 2 6 7m 5 2 6 7m 6 5 2 b7 5 2 6 7m 5 2 6 7m 5 2 6 7m 5 2 6 7m 5 2 6 7m 6 5 2 b7 5 2 b7 5 2 b7 5
Never Gonna Let Me Go,Aaron Shust,,Never Gonna Let Me Go,Aaron Shust,worship_songs.csv differs in intro (similarity 0.50) for this likely matching song.,0.50,db_intro=1 6m 1 | csv_intro=1 1 1 1 6m 1
Nothing More,Aaron Shust,,Nothing More,Aaron Shust,worship_songs.csv differs in chorus (similarity 0.50) for this likely matching song.,0.50,db_chorus=1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 | csv_chorus=1 5 6m 4 1 5 6m 4
To God Alone,Aaron Shust,0sXqOSFwclldQwywLYqUrw,To God Alone,Aaron Shust,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=4 6m 5 | csv_intro=1 3m 2
To The Only God,Aaron Shust,,To The Only God,Aaron Shust,worship_songs.csv differs in chorus (similarity 0.30) for this likely matching song.,0.30,db_chorus=4 1 b6 2m 4 1 4 1 b6 2m 4 1 b6 2m 4 1 4 1 b6 2m | csv_chorus=4 1 5 4 1 5 4 1 5
Trust You,Aaron Keyes,,Trust You,Aaron Keyes,worship_songs.csv differs in intro (similarity 0.20) for this likely matching song.,0.20,db_intro=6m 4 1 5 6 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 5 5 | csv_intro=6m 4 1 5
Coldest Night,A Day Away,,Coldest Night,A Day Away,worship_songs.csv differs in chorus (similarity 0.50) for this likely matching song.,0.50,db_chorus=1 3 2 3 1 3 2 1 3 2 3 1 3 2 5 1 3 2 1 5 1 3 2 1 | csv_chorus=1 3 2 3 1 3 2 1 3 2 3 1 3 2 5 1 3 2 1 5 1 3 2 1 1 3 2 3 1 3 2 1 3 2 3 1 3 2 5 1 3 2 1 5 1 3 2 1
Glory To Your Name,Byron Cage,0GZBKJocK1lAfBQMzujOcs,Glory To Your Name,Byron Cage,worship_songs.csv differs in chorus (similarity 0.00) for this likely matching song.,0.00,db_chorus=4m 5m 1 1m 4 2m 5m b7 5m 1 5 1 1m 4m 4 b3 b7 1 1m 4 2m b7 1 5 1 1m 4m b7 5m 1 | csv_chorus=#4m b6m b2 b2m #4 b3m b6m 7 b6m b2 b6 b2 b2m #4m #4 3 7 b2 b2m #4 b3m 7 b2 b6 b2 b2m #4m 7 b6m b2
The Presence Of The Lord Is Here,Byron Cage,3xbCCfFXSpbEIZ9b5Cp5IM,The Presence of the Lord Is Here,Byron Cage,worship_songs.csv differs in bridge (similarity 0.05) for this likely matching song.,0.05,db_bridge=6 3/b6 7 6 7 6 3/b6 7 6 7 | csv_bridge=3 2 6 3 2 3 2 6 3 2 3 2 1 5 2 1 2 1 5 2 1 2 b3 b2 b6 b3 b2 b3 b2 b6 b3 b2 b3 2 1 5 2 1 1 5 2 1 2
The Presence Of The Lord Is Here,Byron Cage,3xbCCfFXSpbEIZ9b5Cp5IM,The Presence of the Lord Is Here,Byron Cage,worship_songs.csv differs in bridge (similarity 0.17) for this likely matching song.,0.17,db_bridge=6 3/b6 7 6 7 6 3/b6 7 6 7 | csv_bridge=3 2 6 3 2 3 2 6 3 2 3 3
