artist_name,track_name,spotify_song_id,spotify_artist_id,display_key,genre,parse_status,issue_count,priority_score,issue_types,issue_summary,source_version_count,section_snapshot,suggested_search_query,review_status,review_notes,override_action,override_changes,source_urls
Worship Central,Dry Bones - Live,2IIjJ7CtzE2gZyivu3JYTk,3i0j8jwJKHchZU40nbd2Xt,E,german,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 6m 4 1 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4,Worship Central Dry Bones - Live chords,,,,,
Worship Central,God Most High - Live,7JA84wgKav1xQs7rsBf6zw,3i0j8jwJKHchZU40nbd2Xt,C,german,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 6m 4 1 6m 4 1 5 6m 4 6m 1 5 4 1 3m 6m 4 1 6m 4 6m 5,Worship Central God Most High - Live chords,,,,,
Worship Central,Let It Be Known - Live,4rpeo8TfJZVpeh0lvsu7BA,3i0j8jwJKHchZU40nbd2Xt,F,german,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 3m 1 3m 2 1 3m 5 3m 5 1 3m 1 5 1 2 3m 5 1 3m 5 1 2 3m 5 1 3m 1 3m 1 3m 2 1 3m 5 3m 5 1 3m 1 5 1 2 3m 5 1 3m 5 1 2 3m 5 1 3m 1 3m 1 3m 2 1 ,Worship Central Let It Be Known - Live chords,,,,,
Worship Central,Set Apart - Live,7sW4EIXiekipVtCcIiAqjL,3i0j8jwJKHchZU40nbd2Xt,B,german,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 6m 4 1 6m 4 1 ,Worship Central Set Apart - Live chords,,,,,
Worship Central,Worth It All - Live,3BIfIdg6nDWqQCshWSh6QU,3i0j8jwJKHchZU40nbd2Xt,E,german,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 4 1 6m 4 1 6m 4 1 6m 4 1 6m 4 1 6m 4 1 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 5 6m 4 1 6m 4 1 6m 4 1 6m 4 1 5/7 6m 4 1 6m 4 1 4 1 6m 5 4 1 6m 5 4,Worship Central Worth It All - Live chords,,,,,
Rivers & Robots,A Love That Carries Me,42yttCKOVEJTs5fl7aRTFb,41yDmxekjnWShKi6nRmzZ4,C,ambient,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.30). (OpenSong similarity 0.30),1,db_reference=6m 4 6m 4 6m 2m 4 6m 4 6m 2m 4 6m 4 5 6m 5 4 5 6m 5 4 1 6m 5 4 6m 4 6m 4 6m 4 6m 4 6m 4 6m 4 5 6m 5 4 5 6m 5 4 1 6m 5 4 6m 4 6m 4 6m 4 6m 4 5 4 5 4 6m 5 4 1 6m 5 4 6m 4 6m 4 6m 4 6m 4 | opensong_full=2m 2m 2m b7 6m 2m 2m 2m 2m b7 6m 2m 2m 2m 2m b7 b7 6m 2m 2m 2m b7m 2m 6m 2m 5 2 5 2 5 2 4 5 6m 2m 6m 2m 6m 2m 6m 2m 6m 2m 6m 2m 6m 2m 6m 2m 2 5 b7 2 5 b7 2 5 b7m b7 2 5 b7m b7,Rivers & Robots A Love That Carries Me chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\a love that carries me i48410
Casting Crowns,All You've Ever Wanted,5lSVszuv0PGnfvh2HTWq1k,6eJqAWJdd8JhAN1pQGie4r,A,rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.04) for this likely matching song. (OpenSong similarity 0.04),1,db_verse=5 1 4 5 1 4 5 1 | opensong_verse=1 2m b7 4 1 4m 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 b7 1 2m b7 4 1 2m b7 4 1 2m 4 b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 b7 1 2m 1 1 2m b7 1 2m b7 1 1 2m b7 1 4 1 2m b7 1 2m b7 4 1 2m b7 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4,Casting Crowns All You've Ever Wanted chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\all youve ever wanted i45717
Rivers & Robots,Arise,1Mbmvn8vVfmLp6R6wzFegP,41yDmxekjnWShKi6nRmzZ4,A,ambient,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.21) for this likely matching song. (OpenSong similarity 0.21),1,db_verse=6m 2m 3 6m 2m 3 6m 2m 3 6m 2m 3 6m 4 1 3 6m 2m 6m 3 6m 4 1 3 6m 2m 6m 3 6m | opensong_verse=1 4 6m 4 1 4 6m 4,Rivers & Robots Arise chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\arise i48416
Big Daddy Weave,Audience of One,6s2kbczHvB0VDd5US1J5AL,4SsMf4SjhOlSqEitcprgBt,G,rock,unsectioned_full_song,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.35). (OpenSong similarity 0.35),1,db_reference=6m 4 5 1 6m 2m 5 1 6m 5 1 6m 5 1 6m 2m 5 1 6m 4 5 1 6m 4 5 1 6m 4 5 1 6m 2m 5 1 6m 5 1 6m 2m 5 1 6m 2m 5 1 6m 4 5 1 6m 4 5 1 4 1 4 3m 4 3m 4 3m 2 5 1 6m 4 5 1 6m 4 5 1 6m 2m 5 1 6m 4 5 1 6m 4 5 1 4 1 4 3m 4 3m 4 3m 2 5 1 6m 4 5 1 6m 4 5 1 6m 2m 5 1 6m 4 5 1 6m 4 5 1 6m 4 5 1 6m 4 5 1 | opensong_full=6m 6m 4 1 6m 6m 4 1 6m 6m 6m 4 1 6m b6 5m 5 6m 4 5 6m b7 b6 4 1 5 4 1 5 6m b6 4 1 4 5 5 4 1 5 4 1 5 6m 4 1 4 5 6m,Big Daddy Weave Audience of One chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\audience of one i42005
Kutless,Better Is One Day,5kWmmScSHeCDygSgi66s6E,3lLT23km6QvzYCojCXAYtX,G,rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.07) for this likely matching song. (OpenSong similarity 0.07),1,db_verse=2 3 2 1 2 3 | opensong_verse=1 4 5 1 5 1 4 5 1 5 1 4 5 1 5,Kutless Better Is One Day chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\better is one day i82
Hillsong UNITED,Break Free,0RUsLcdxWxFauHe9OdZMuy,74cb3MG0x0BOnYNW1uXYnM,C,alt-rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.00) for this likely matching song. (OpenSong similarity 0.00),1,db_verse=4 2 1/5 2/6 3 3 2 4 2 | opensong_verse=6 1 6 1 1 1 6 1 6 1 1 6 1 6 1,Hillsong UNITED Break Free chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\break free i42036
Mac Powell,By His Wounds,2eXr4sgCfHgJ9VjlQrTvhM,5X77nNxT45eR0OshjmAvKa,G,rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.22) for this likely matching song. (OpenSong similarity 0.22),1,db_verse=1 4 6m 2 1 5 6m 3m 4 2m 5 6m 2m 3m 6m 4 5 6m 4 5 6m b7 6m | opensong_verse=1 5 6m 1 5 1,Mac Powell By His Wounds chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\by his wounds i42040
Tenth Avenue North,By Your Side,6qdpQ6jPiaCYE9Qw4nZVuD,7v35CkHBaT1SStgQHl95a0,G,rock,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.26). (OpenSong similarity 0.26),1,db_reference=7 3 5 6 7 3 5 6 7 3 5 6 7 3 5 6 7 3 5 6 5 6 7 3 5 6 3 #4 5 6 7 3 5 6 7 3 5 6 | opensong_full=1 6m 5 4 1 1 6m b3 5 4 1 1 6m 5 4 1 5 6m 4 1 5 6m 4 1 5 1 5 6m 4 5 5 6m 4 5,Tenth Avenue North By Your Side chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\by your side i42041
Paul Baloche,Christmas Offering,4yHASDrp8JDewRD9bjaVe1,1jH3GuQCPI87UrS0hcScHr,G,rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.14) for this likely matching song. (OpenSong similarity 0.14),1,db_verse=1 6m 4 5 1 6m 4 5 6m 4 2m 5 6m 5 4 5 | opensong_verse=1 4 2m 5 1 4 2m 5 1 4 2m 1 5 6m 2m 5 2 1 4 2m 1 5 6m 2m 5 4 1 6m 3 6m 5 4 1 1 4 5 1 4 5 1 4 5 2 4 5 1 4 6m 5 1 4 6m 5 1 2 5 3m 2 6 7m 3m 6 2 5 3m 2 6 7m 3m 6 5 6 7m #4 7m 6 5 2 2 5 6 2 5 6 2 5 6 3 5 6 1 5 6 2 3 2 3 2 3 6 2 3 6 2 3 6 2 3 7 2 3 6 2 3 6 2 3 6,Paul Baloche Christmas Offering chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\christmas offering i108780
Chris Tomlin,Everlasting God,1cUyNauQChHpZm4RIe2Yuy,6pRi6EIPXz4QJEOEsBaA0m,C,rock,unsectioned_full_song,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.00). (OpenSong similarity 0.00),1,db_reference=6m 4 3m 5 4 6m 4 3m 6m 4 3m 6m 4 3m 6m 4 3m 6m 4 3m 6m 4 3m 6m 4 3m 6m 4 3m 5 4 6m 4 3m 5 4 6m 4 3m 6m 4 3m 6m 4 3m 6m 4 3m 6m 4 3m 6m 4 3m 6m 4 3m 6m 4 3m 6m 4 3m 5 4 6m 4 3m 5 4 6m 4 3m 5 4 6m 4 3m 5 4 6m 4 3m 5 4 6m 4 3m 5 4 6m 4 3m 5 4 6m 4 3m 5 4 6m 4 3m 5 4 6m 4 3m 5 4 | opensong_full=b6 7 b2 7 b6 7 b2 b2 4m b3 b2 4m b3 b6 b6 b2 4m b2 b6 b2 4m b2 b6,Chris Tomlin Everlasting God chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\everlasting god i88
Rend Collective,Every Giant Will Fall,2EeCxglAQ4XK0IwuqjvRwj,11Y54BxlxC3UIAUkU2eadQ,G,rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.14) for this likely matching song. (OpenSong similarity 0.14),1,db_verse=6m 7m 7 4 3m 1 5 5 6m 7m 7 4 3m 1 5 6m 7m 1m 4 3m 7m 1m 5 6m 7m 1m 4 3m 5 | opensong_verse=4 1 4 5,Rend Collective Every Giant Will Fall chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\every giant will fall i110013
David Crowder Band,Every Move I Make,56kRqrelE17UlT0VQOKDTd,7DhP3bGT7dzr1dCkkH5mTS,G,rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.24) for this likely matching song. (OpenSong similarity 0.24),1,db_chorus=6m 4 1 5 6m 4 1 5 | opensong_chorus=1 2m 3m 4 1 2m 3m 4 1 2m 3m 4 1 2m 3m 4 1,David Crowder Band Every Move I Make chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\every move i make i1943
Jonathan Ogden,Friend,6C16lIeFuJAtjTMb5IQwtY,2Q1d40J0u4IWGg4oZNPBZ7,G,alternative,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in bridge (similarity 0.00) for this likely matching song. (OpenSong similarity 0.00),1,db_bridge=6m/1 1/3 4 2m 6m/1 1/3 4 2m | opensong_bridge=1 2 3m 1 2 3m 2 1 2 3m 1 2 3m 2 1 2 1 2 3m 1 2 3m 2 1 2 3m 1 2 3m 2 1 2 5,Jonathan Ogden Friend chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\friend i48635
Rivers & Robots,Fullness of God,4EAlaU8lAMHPFyctvTl5bn,41yDmxekjnWShKi6nRmzZ4,G,ambient,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.00) for this likely matching song. (OpenSong similarity 0.00),1,db_verse=2m b7 7 2m b7 7 2m b7 7 2m b7 7 | opensong_verse=1 6m 1 1 6m 4 5 6m 4 5 6m 1 6m 1 6m 4 5 6m 4 5 6m 4 4 6m 5 6m 5,Rivers & Robots Fullness of God chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\fullness of god i48406
7eventh Time Down,God Is on the Move,72aVbNngCMhTFl31ydjHCG,15JWT0b1GY8dOBjVtrHaca,G,rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.17) for this likely matching song. (OpenSong similarity 0.17),1,db_verse=1 2m 6m 1 2m 6m | opensong_verse=1 5 2,7eventh Time Down God Is on the Move chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\god is on the move i47430
Third Day,God of Wonders,0TkFpOjGJCjmXJyDHC56Sh,7uWXomGkKtIq9B4XgA3gch,F,rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.07) for this likely matching song. (OpenSong similarity 0.07),1,db_verse=6 5 6 5 6 5 6 5 4 3 5 6 5 6 5 6 5 6 5 6 5 6 5 4 3 5 6 5 6 5 | opensong_verse=b6 6m 4 b6 6m 4 b6 6m 4 b6 6m 4 b6 6m 4 b6 6m 4 b6 6m 4 b6 6m 4,Third Day God of Wonders chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\god of wonders i4920
Jars Of Clay,God Will Lift Up Your Head,1NxXjc3JfGJmQ6CvY1k7zw,1lMaDSraU3oiNUsVWJLHdF,D,rock,unsectioned_full_song,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.14). (OpenSong similarity 0.14),1,db_reference=1 4 1 5 1 4 1 5 1 4 1 5 4 1 5 6m 4 5 1 | opensong_full=1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 4 5 4 5 6m 6m 4 5 4 5 6m 6m 4 5 4 5 6m 6m 4 4 5 5 6m 4 4 5 4 5 6m 6m 4 5 4 5 6m 6m 4 5 4 5 6m 6m 4 4 5 5 6m 1 4 5 4 5 6m 6m 4 5 4 5 6m 6m 4 5 4 5 6m 6m 4 5 4 5 6m 6m 4 5 4 5 6m 6m 4 5 4 5 6m 6m 4 5 4 5 6m 6m 4 4 5 6m 5 4 4 4 1 4 1,Jars Of Clay God Will Lift Up Your Head chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\god will lift up your head i42130
Todd Agnew,Grace Like Rain,6NeFueFBB1O0r3H8B9R7yG,57swDg4BNcQS73YIJCchnf,F,rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.22) for this likely matching song. (OpenSong similarity 0.22),1,db_verse=6m 2m 4 6m 2m 4 6m 2m 4 6m 1 6m 1 6m | opensong_verse=6m 4 1 5 6m 4 1 5 4 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 #4 6m 4 1 5 6m 4 1 5,Todd Agnew Grace Like Rain chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\grace like rain i42138
Jeremy Camp,He Knows,1sglby2dgYxUyca0wcBRhw,5wpEBloInversG3zp3CVAk,C,rock,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.28). (OpenSong similarity 0.28),1,db_reference=1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 6m 2m 5 1 | opensong_full=1 3m 6m 4 1 3m 6m 4 1 3m 6m 4 1 3m 6m 4 1 3m 6m 4 1 3m 6m 4 1 3m 6m 4 6m 4 6m 4,Jeremy Camp He Knows chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\he knows i46640
Rivers & Robots,High Priest,5f36B77R5uSj8A3aTxqQJC,41yDmxekjnWShKi6nRmzZ4,C,ambient,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.11) for this likely matching song. (OpenSong similarity 0.11),1,db_verse=6/3 2 4 3 6/3 2 4 3 | opensong_verse=1 5 4 1 5 4 1 5 4 1 5 4 1 6m 5 1 6m 5 1,Rivers & Robots High Priest chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\high priest i48402
Chris Tomlin,Holy Forever,1bfRXeYRGJF8aCxUpQ4yOq,6pRi6EIPXz4QJEOEsBaA0m,C,rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in bridge (similarity 0.14) for this likely matching song. (OpenSong similarity 0.14),1,db_bridge=1 6m b6 1 1 6m b6 | opensong_bridge=2m 5 1,Chris Tomlin Holy Forever chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy forever i104500
Newsong,I Am a Christian,1oPUjvJ1CdL6lG14s7jihw,1Ng8jGC4dL0gkkuh77pbpX,A,rock,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.00). (OpenSong similarity 0.00),1,db_reference=6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 4 1 5 6m 4 1 5 3 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 6m 3m 4 1 | opensong_full=b7m b7 b7 b7 b7m b7 b7 b7m b7 b7 b7m b7 b7,Newsong I Am a Christian chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i am a christian i49036
George Beverly Shea,I'd Rather Have Jesus,5O1GddEwsHW7qM7qv9r7Jn,0XOGhQGVg5HkdudMPgyqYj,C,country,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.10). (OpenSong similarity 0.10),1,db_reference=6m 1 5 6m 5 4 5 4 5 6m 2m 3 6m 2m 3 2m 5 2m 3 6m 1 5 6m 5 4 5 4 5 6m 4 3 2m 3 6m 4 3 2m 3 6m 1 5 6m 5 4 5 4 5 6m 2m 3 6m 2m 3 2m 5 2m 3 6m 1 5 6m 5 4 5 4 5 6m 4 3 2m 3 6m 4 3 2m 3 2m 5 2m 3 2m 5 2m 3 6m 4 3 2m 3 6m 4 3 2m 3 | opensong_full=7 3 7 7 7 #4 7 #4 7 3 7 7 7 7 #4 7 7 3 7 7 7 #4 7 #4 7 3 7 7 7 7 #4 7 7 3 7 7 7 #4 7 #4 7 3 7 7 7 7 #4 7 #4 #4 b6m 7 b7 #4 #4 3 7 7 3 7 7 #4 3 7,George Beverly Shea I'd Rather Have Jesus chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\id rather have jesus i42212
Citizens,In Tenderness,30bCufjVlIp2ASQcyQG5fK,3e7KVnSiZjsBkReSv0L6db,E,alternative,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.14) for this likely matching song. (OpenSong similarity 0.14),1,db_verse=5 4 1 5 4 5 6m 5 4 5 | opensong_verse=4 6m 1 5 4 6m 1 5 4 6m 1 5 4 6m 1 5 4 6m 1 5 4 6m 1 5 4 6m 1 5 4 6m 1 5 4 6m 1 5 4 6m 1 5 4 6m 1 5 4 4 6m 1 5 4 6m 1 5 4 6m 1 5 4 6m 1 5 4 6m 1 5 4 6m 1 5 #4 4 6m 1 5,Citizens In Tenderness chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\in tenderness i104311
Jeremy Riddle,Jesus Have It All,23jmZ11lImNxh6q7z11NNy,6jZbQXvNtDjnj18yoHMuvi,G,alt-rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.17) for this likely matching song. (OpenSong similarity 0.17),1,db_verse=6m 5 4 3 1 6m 5 4 3 1 5 1 6m 5 6m | opensong_verse=1 3m 2 6m 1 3m 2 6m 5 2 6m 1 5 5 2 7 1 6m 1 5 1 3m 2 6m 1 3m 2 6m 1 5 2 6m 1 5 5 2 6m 1 5 1 3m 2 6m 1 3m 2 6m 1 1 3m 2 6m 1 1 3m 2 6m 1 3m 2 6m 1 3m 2 6m 1,Jeremy Riddle Jesus Have It All chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\jesus have it all i98512
Chris Tomlin,Lay Me Down,3SpEJEJtn8EE0EzGY6xDdD,6pRi6EIPXz4QJEOEsBaA0m,C,rock,sections_explicit,1,72,opensong_conflict,OpenSong full progression differs strongly from current canonical progression (similarity 0.03). (OpenSong similarity 0.03),1,db_reference=5/7 1/5 5/7 1 2 1 5 1/5 2/5 1/5 5 1/5 2/5 1/5 5 1/5 2/5 1/5 5 1/5 2/5 1/5 5 1/5 2/5 1/5 5 1/5 2/5 1/5 5/7 1 2 1 5/7 1 2 1 5/7 1 2 1 5/7 1 2 1 5/7 1 2 1 5/7 1 2 1 5 1/5 2/5 1/5 5 1/5 2/5 1/5 5 1/5 2/5 1/5 5 1/5 2/5 1/5 5 1/5 2/5 1/5 5 1/5 2/5 1/5 5/7 1 2 1 5/7 1 2 1 5/7 1 2 1 5/7 1 2 1 5/7 1 2 1 5/7 1 2 1 5/7 1 2 1 5/7 1 2 1 5/7 1 2 1 5/7 1 2 1 | opensong_full=1m b3 1m b7 b3 1 1m b3 1m b7 b3 1 1m b6 1 b6 b3 b7 1m b7 b6 b3 b7 b6 b3 b7 1m b7 b6 b3 b7 b3 1m b7 b6 b3,Chris Tomlin Lay Me Down chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lay me down i48951
Bethel Music,Lion and the Lamb,4eLKR4wt81H4aso4KyAkO1,26T4yOaOoFJvUvxR87Y9HO,B,ambient,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in chorus (similarity 0.22) for this likely matching song. (OpenSong similarity 0.22),1,db_chorus=1 1 1 5 5 5 5 5 5 1 1 | opensong_chorus=1 5 6m 6m 5 4 5 1 5 6m 6m 5 4 5 4 5 1 1 5 6m 6m 5 4 5 1 5 6m 6m 5 4 5 4 5 1 1 5 6m 6m 5 4 5 1 5 6m 6m 5 4 5 4 5 1,Bethel Music Lion and the Lamb chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lion and the lamb i7790
for KING & COUNTRY,Little Drummer Boy,6MtecozqUbilB5qbVARrUH,3sDbKMebVH2VYcRSl7u1VC,D,alternative,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.28) for this likely matching song. (OpenSong similarity 0.28),1,db_verse=5 4 5 4 5 2m 6m 2m 6m 2m 6m 2m 6m 2m 6m 2m 6m 2m 6m 2m 5 | opensong_verse=1 1 5 2m 4 1 5 2m 4 b7 4 5 1 1 1 1 5m 5 2m 4 1 5 2m 4 b7 5 4 5 1 1 1 1 2m 4 1 5 2m 4 b7 4 5 1 1,for KING & COUNTRY Little Drummer Boy chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\little drummer boy i7537
Phil Wickham,Living Hope,6nVm313QmsPlNllntTart1,5d1JhBfyb58upMXCZOdbQu,C,alternative,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.18) for this likely matching song. (OpenSong similarity 0.18),1,db_verse=1 6m 3m 5 1 6m 3m 5 1 6m 3m 5 1 4 1 | opensong_verse=1 5 4 6m 5 1 5 4 5 1 4 1 6m 5 1 5 4 5 1 4 1 5 2 4 6m 5 1 5 4 5 1 4 1 2m 6m 5 1 5 4 5 1 1 5 4 6m 5 1 5 4 5 1 1 5 4 6m 5 1 5 4 5 6m 1 4 1 5 1,Phil Wickham Living Hope chords,,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\living hope i104200
Matt Maher,"Lord, I Need You",4EHWldZTas5KUyFtT0rQlY,1dPl8axUL09mso0myZqPZW,G,rock,sections_explicit,1,72,opensong_conflict,OpenSong comparison found a low similarity in verse (similarity 0.20) for this likely matching song. (OpenSong similarity 0.20),1,db_verse=6m 4 6m 4 5 | opensong_verse=1 4 1 6m 5 4 1 4 1 1 5 4 1 4 1 6m 5 4 1 4 1 2m b6 5 1,"Matt Maher Lord, I Need You chords",,OpenSong comparison flagged this as a likely progression mismatch.,,,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\lord i need you i6150
