artist_name,spotify_artist_id,sample_genre,christian_signal,suggested_bucket,manual_bucket,notes,song_count,lastfm_top_tags,lastfm_christian_signal,lastfm_suggested_bucket,lastfm_lookup_status,refined_bucket,refined_confidence,refined_reason
Natalie Merchant,73JEBdDEFeVaOLg3y0HhBD,country,,review,,,19,female vocalists | folk | singer-songwriter | alternative | pop | natalie merchant | american | 90s,,,ok,,,
Fito y Fitipaldis,1tZ99AnqyjgrmPwLfGU5eo,pop rock,,review,,,17,rock | blues | Spanish Rock | blues rock | rock español | spanish | All | spotify,,,ok,,,
Chamberlain,1Zvsa9efHLGTxnRqqPuaTr,punk,,review,,,1,indie emo | emo | indie rock | alternative rock | punk rock | from first to last | Proto Emocore | alternative country,,,ok,,,
Lera Lynn,2iul6etLF5hjjpxo43rzz7,country,,review,,,2,folk | singer-songwriter | Alt-country | americana | USA | female vocalists | american | indie,,,ok,,,
Theo Junior,4Q8tZV1nlCycCfu1RFAsJO,,,review,,,1,,,,error,,,
The Fresh & Onlys,6Ri83BLqlgaqIc9jwSgAn1,,,review,,,1,Garage Rock | Psychedelic Rock | Lo-Fi | psychedelic | Garage Punk | indie rock | san francisco | garage,,,ok,,,
City Mouth,6hX5kWvqJcvyikoeNo3Amj,pop,,review,,,2,indie rock | punk rock | pop punk | power pop | United States | poppunk | indierock | Chicago Pop Punk,,,ok,,,
U2,51Blml2LZPmy7TTiAg47vQ,rock,,review,,,21,rock | classic rock | irish | alternative | pop | alternative rock | 80s | U2,,,ok,,,
Tora,7KGI0OwY8iAL5rI5p47YyK,soul,,review,,,5,experimental | new wave | eurobeat | electronic | yugo wave | post-punk | electro | ex-yu,,,ok,,,
Sebastian Sturm,0QfFCBo37MYbDK6Z7bi38m,reggae,,review,,,2,reggae | roots reggae | german reggae | roots | german | All | deutsch | german roots,,,ok,,,
Dimash Qudaibergen,5AWgF8Ghqm94WZ4GxCt8K5,pop,,review,,,5,pop | kazakh | Kazakhstan | crossover | Classical | male vocalists | Virtuoso | vocal art,,,ok,,,
Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,rock,,review,,,37,indie rock | indie | british | alternative | rock | alternative rock | britpop | Garage Rock,,,ok,,,
Catherine Zeta-Jones,5i4JbHYkeCa702YXS68RGf,,,review,,,1,Soundtrack | jazz | musicals | female vocalists | musical | Broadway | actress | actresses,,,ok,,,
Press Club,7x6qYdGPScBRRz5lOPeHnG,alternative,,review,,,1,punk rock | indie rock | Garage Rock | rock | punk | australia | Garage Punk | australian,,,ok,,,
Purity Ring,1TtJ8j22Roc24e2Jx3OcU4,pop,,review,,,17,electronic | experimental | chillwave | indie pop | synthpop | indie | Canadian | female vocalists,,,ok,,,
Danny Saucedo,5tVyieWwN9j09jXUovK2zN,pop,,review,,,2,swedish | pop | dance | male vocalists | Sweden | club | melodifestivalen | Danny,,,ok,,,
Old Dominion,6y8XlgIV8BLlIg1tT1R10i,country,,review,,,39,country | rock | alternative rock | Southern Rock | country rock | country pop | black metal | male vocalists,,,ok,,,
Janet Paschal,0zRYgjw7RxECPWbPuMxdFl,,,gospel,,,1,Southern Gospel | gospel | Janet Paschal | female vocalist | USA | beautiful and talented gospel vocalist | praise and worship | thank god for my christian home,southern gospel,gospel,ok,worship,high,praise and worship
A Perfect Circle,4DFhHyjvGYa9wxdHUjtDkc,metal,,review,,,9,alternative rock | Progressive rock | alternative | rock | metal | alternative metal | Progressive | Progressive metal,,,ok,,,
Ill Niño,1xJ6l1VXgGuyZ0uhu27caF,metal,,review,,,3,Nu Metal | metalcore | metal | Nu-metal | rock | alternative metal | latin metal | alternative,,,ok,,,
Lee Dorsey,0En4EEcDMJ5kaUCf1aZ9js,soul,,review,,,8,soul | funk | New Orleans | rhythm and blues | 60s | male vocalists | rnb | NOrleans funksoul,,,ok,,,
Bo Kaspers Orkester,2VE6Ge0qFHrqDC6KG6ECJn,pop,,review,,,10,swedish | jazz | pop | svenskt | relax | scandinavian | easy listening | chillout,,,ok,,,
Kodak Black,46SHBwWsqBkxI7EeeBEQG7,rap,,review,,,10,trap | rap | Hip-Hop | hip hop | florida | Gangsta Rap | american | mumble rap,,,ok,,,
The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,pop rock,,review,,,34,rock | pop punk | alternative | punk | emo | alternative rock | pop rock | punk rock,,,ok,,,
Ben Abraham,3FfbgiZhcCkoiI7IzOwXlI,country,,review,,,6,indie | pop | roots | australian,,,ok,,,
Kendall Payne,4Jtky6POq1VIc0pP6D3Xmx,pop,,christian,,,4,singer-songwriter | female vocalists | pop | christian | indie rock | indie | rock | alternative,christian,christian,ok,christian,medium,christian tag plus sample genre
Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,rock,,review,,,60,blues | classic rock | blues rock | rock | guitar | british | singer-songwriter | eric clapton,,,ok,,,
Alana Henderson,6P6SqdQjXIzTWKj5QBWliY,,,review,,,3,folk | cello | female vocalists | acoustic | singer-songwriter | female vocalist | celtic | british,,,ok,,,
Eric Ethridge,6h3SuFXFhINbYsVyIgaKLS,country,,review,,,1,country,,,ok,,,
Gabriel & Dresden,64KfnYe81Wld2AkG4bkGIV,electronic,,review,,,4,trance | progressive trance | electronic | Progressive House | House | vocal trance | techno | dance,,,ok,,,
ABBA,0LcJLqbBmaGUft1e9Mm8HV,pop,,review,,,8,pop | Disco | 70s | swedish | 80s | abba | dance | female vocalists,,,ok,,,
Max Leone,4VrJDwgmhD1aIenZwn7JpE,pop,,review,,,1,electronic | indie pop | USA | Lo-Fi | bedroom pop,,,ok,,,
Jimmie Allen,147nKr9upHZSSxqCzh9j7c,country,,review,,,1,country | pop | Hip-Hop | USA | r&b,,,ok,,,
Elmore James,0q9kpdDkEA3H17gcRMjgVS,jazz,,review,,,1,blues | Chicago Blues | delta blues | Classic Blues | jazz | slide guitar | electric blues | Elmore James,,,ok,,,
Yukno,01JZtu3hMY7lmY36RCqzIl,alternative,,review,,,1,indie | indie pop | pop | electronic | synth-pop | austrian | electro | styria,,,ok,,,
Unknown Brain,0okpgBQamDqOZazBeH0J3I,electronic,,review,,,3,electronic | american | EDM | trap | electronic superhighway | future bass | parts of the body,,,ok,,,
Barenaked Ladies,0dEvJpkqhrcn64d3oI8v79,pop rock,,review,,,5,rock | alternative | Canadian | alternative rock | pop | 90s | pop rock | canada,,,ok,,,
Jamie Lidell,6ASGmWCYupa0CXGtsDdYSI,pop,,review,,,3,soul | funk | electronic | experimental | Warp | british | singer-songwriter | Neo-Soul,,,ok,,,
Shiraz Lane,0TTu3zbvW4iFfls1GDbyGk,rock,,review,,,1,hard rock | Glam Metal | finnish | rock | finnish rock | hair metal | finland | happy,,,ok,,,
Nickel Creek,3bcLBxvaI7GsBzGp3WHnwQ,,,review,,,26,bluegrass | folk | acoustic | country | Alt-country | american | newgrass | progressive bluegrass,,,ok,,,
Negative,0cHbiam8L7O5hnf3Tzb88B,rock,,review,,,2,glam rock | finnish | rock | Gothic Rock | Love Metal | hard rock | Gothic Metal | Gothic,,,ok,,,
Ramona,3K8X4ZoPqijzc6QSP4eAQF,alternative,,review,,,3,indie rock | acoustic | emo | power pop | rock brasil | indie pop | electronic | Rock Rool Brasil,,,ok,,,
Fleurie,647D92XNDYTUt5A0idePJ4,,,review,,,15,singer-songwriter | indie | pop | folk | female vocalists | american | alternative | upcoming album 2023,,,ok,,,
Clay Davidson,6F0ZVOJymgjutBNRws94qa,country,,review,,,2,Southern Rock | country | modern country | country rock | early 2000s country,,,ok,,,
Jason Isbell and the 400 Unit,3Lg3FGwBxOGuefqekQzRUf,country,,review,,,36,Alt-country | americana | Southern Rock | rock | country | post amoeba | sxsw 2009 | post hitching post,,,ok,,,
YUI,5WBO8UyOuJ1l7ZBqqBimpO,pop rock,,review,,,1,j-pop | japanese | female vocalists | J-rock | JPop | pop | singer-songwriter | rock,,,ok,,,
Paddy Reilly,1XIifqPXfWSoTQfrcuXXtX,country,,review,,,2,irish | folk | celtic | Irish Folk | paddy reilly | world | male vocalists | celtic folk,,,ok,,,
The Bunny The Bear,7w5hVyH6GGdmswqTwHplgF,pop,,review,,,7,post-hardcore | experimental | electronic | screamo | hardcore | metalcore | trancecore | emocore,,,ok,,,
Irma,7KTLYKJhcUOMgNgayxBj9f,pop,,review,,,3,female vocalists | soul | acoustic | pop | french | singer-songwriter | folk | rnb,,,ok,,,
Bob Sinclar,5YFS41yoX0YuFY39fq21oN,electronic,,review,,,3,House | dance | electronic | french | club | pop | electronica | france,,,ok,,,
Black Pistol Fire,0Nrwy16xCPXG8AwkMbcVvo,rock,,review,,,17,blues rock | Garage Rock | Southern Rock | blues | rock | Canadian | indie | garage,,,ok,,,
The Horrors,7EFB09NxZrMi9pGlOnuBpd,alternative,,review,,,11,Garage Rock | indie | british | horror punk | post-punk | punk | shoegaze | indie rock,,,ok,,,
Sandoval,4FG27h3EzTkxI1YDnHhuRW,pop,,review,,,1,mexico | latin | pop | mexican | 00s | Lucero | female vocalist | Lucero Hogaza,,,ok,,,
Ace Troubleshooter,7swdrO3Ejxewdg1lEf1Xon,punk,,christian,,,2,pop punk | christian | punk | rock | christian rock | punk rock | skate punk | Christian punk,christian,christian,ok,christian,high,christian rock
Patent Pending,0xNdN9NbR572rKrGQBjPlH,pop,,review,,,8,pop punk | punk | punk rock | american | rock | USA | Pop-punk | powerpop,,,ok,,,
SafetySuit,3V8Gdws52TzoL8WLZHvpzc,pop rock,,review,,,2,alternative rock | rock | alternative | indie rock | Discoverockult | pop rock | american | post-grunge,,,ok,,,
Kutless,3lLT23km6QvzYCojCXAYtX,rock,,christian,,,18,christian rock | christian | rock | alternative | hard rock | alternative rock | worship | post-grunge,christian rock,christian,ok,worship,high,worship
JAWNY,25pd339V2rRJo84USlcSRP,pop,,review,,,6,Lo-Fi | indie pop | bedroom pop | indie | alternative | slacker rock | pop | american,,,ok,,,
Cabrito Vudú,3EZgX2cKpabRLqM0WBJJoZ,,,review,,,2,,,,error,,,
Benny,3YHFRVdfHlJ98iAc50PIYk,pop rock,,review,,,2,Schlager | pop | deutsch | Hip-Hop | Hardtek | latin | rap | german,,,ok,,,
The Anix,6nFvVbL2RN5czSm7NZjE51,punk,,review,,,2,electronic | synth rock | alternative | Synth-Rock | new wave | alternative rock | rock | electronic rock,,,ok,,,
Juan Zelada,2DtkSCZKyCMiDWdCxEDxpF,jazz,,review,,,2,pop | folk | singer-songwriter | rock | alternative | indie | All | Male Singer-Songwriter,,,ok,,,
LA INDIA,3NIZFmehJM8YiGpCdihlck,,,review,,,1,salsa | latin | puerto rico | dance | female vocalists | freestyle | spanish | india,,,ok,,,
Emily King,6jlWj6y00bMQt8XoKuCjyZ,soul,,review,,,20,soul | Neo-Soul | rnb | female vocalists | Mellow | Emily King | blues | funk,,,ok,,,
The Heavy,0bZCak2tcRMY1dzEIuwF42,alternative,,review,,,12,funk | soul | indie | rock | blues | british | indie rock | blues rock,,,ok,,,
Dead Ghosts,3p0vuGnsU3JN0ZVBLiJwmp,pop rock,,review,,,2,Garage Rock | Lo-Fi | Canadian | garage | rockabilly | canada | Vancouver | Psychedelic Rock,,,ok,,,
JO YURI,3LFFf4EpKn2krneZ9vozyz,,,review,,,4,k-pop | Korean | pop | female vocalists | SUNG HAN BIN | k-rnb | rnb | ost,,,ok,,,
The Soviettes,7o4SQie2eJJYTOFiN1PXQh,punk,,review,,,15,punk rock | punk | female vocalists | pop punk | rock | american | riot grrrl | Minnesota,,,ok,,,
Dirk Powell,0WLXcCZ84s9zsmIOoJeEwG,,,review,,,1,fiddle | bluegrass | folk | instrumental | american | banjo | All | Old-Timey,,,ok,,,
Loquillo Y Los Trogloditas,4EM1gc21UrYHQ3eal963Xl,pop,,review,,,9,rock | Spanish Rock | 80s | rockabilly | spanish | spain | Rock and Roll | barcelona,,,ok,,,
Sarah Kinsley,34A8vV1MCxGpA14KspqQuC,,,review,,,12,indie pop | my top songs | dream pop | singer-songwriter | indie | pop | female vocalists | upcoming album 2024,,,ok,,,
Right Said Fred,15ajdFAi5bjj5pS9laBfBL,,,review,,,2,pop | dance | 90s | british | 80s | male vocalists | dance-pop | english,,,ok,,,
Saltatio Mortis,09Z51O0q4AwHl7FjUUlFKw,metal,,review,,,10,folk metal | medieval | german | Mittelalter | folk rock | folk | mittelalter rock | medieval metal,,,ok,,,
$uicideboy$,1VPmR4DJC1PlOtd0IADAO0,rap,,review,,,12,cloud rap | Hip-Hop | trap | rap | Horrorcore | phonk | memphis rap | emo rap,,,ok,,,
Heavy Metal Perse,4Tn492w39RC022GcG89rYW,metal,,review,,,1,Power metal | heavy metal | finnish | finnish metal | metal | finland | fantasy metal | true metal,,,ok,,,
Helena Deland,0BJeP79i5wKgCqsEEiQ7G0,alternative,,review,,,4,folk | singer-songwriter | Canadian | indie | indie pop | female vocalists | acoustic | dream pop,,,ok,,,
The Real Thing,1NUD5By34MFynmuUynCfSj,,,review,,,1,soul | Disco | 70s | funk | pop | british | UK | the real thing,,,ok,,,
Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,country,,review,,,19,country | pop | who | not country | bro-country | country rap,,,ok,,,
Alleycats,3EishOnQE3kd30o5V2pXdt,rock,,review,,,3,All | rock | punk | rockabilly | prog | punk rock | malaysia | finnish punk,,,ok,,,
Collin Raye,4AwLiAGc1rRLrCepj5rdTI,country,,review,,,6,country | modern country | collin raye | male | love songs | All | USA | male vocalists,,,ok,,,
Weeekly,73B9bjqS2Z5KLXNGqXf64m,pop,,review,,,1,k-pop | Korean | Kpop | pop | girl group | female vocalists | Weeekly | Girl Groups,,,ok,,,
Jarle Waldemar,2Cijq3m87I6zPKQ8XqoFh1,,,review,,,1,All,,,ok,,,
Oedo Kuipers,3DsGr7uxtfn0nuK3QpnL4m,,,review,,,1,,,,error,,,
Douglas & Vinicius,7M83IzPXGA4ClZJ5reW2Ro,pop,,review,,,1,,,,error,,,
Lizzy Land,1Cg7AdS9hOJBqmGUdbQ6Ux,pop,,review,,,1,indie pop | pop | electronic | female vocalists | Experimental pop | female vocalist | USA | yandex music,,,ok,,,
Shoreline,7xEYYE03vzoSMyC2AVRnD0,rock,,review,,,1,neo-folk | pop punk | folk | german | emo | indie folk | brighton | alternative rock,,,ok,,,
Jockstrap,6S3Z6Me30mtdm526H17v8k,alternative,,review,,,10,glitch pop | electronic | art pop | experimental | indie pop | british | female vocalists | Progressive Pop,,,ok,,,
Wett Brain,5rRR4a0u50S9JNZtL4OB5K,rap,,review,,,1,emorap | emo rap,,,ok,,,
Atomic Kitten,6JMHws5haIO6V35YNYDnDw,pop,,review,,,6,pop | british | female vocalists | Girl Groups | britpop | dance | Atomic Kitten | 00s,,,ok,,,
Hawk Nelson,4hj6ZZxaiKvG5GU3PYf7Gh,rock,,christian,,,37,pop punk | christian rock | christian | rock | punk | punk rock | Canadian | alternative,christian rock,christian,ok,christian,high,christian rock
Sir Sly,3DFoVPonoAAt4EZ1FEI8ue,alternative,,review,,,16,indie | electronic | indie rock | indie pop | rock | alternative | american | USA,,,ok,,,
Maddie Zahm,5dtPlx7yKOo7KdZGyrfFIq,,,review,,,2,pop | queer | spotify | electropop | singer-songwriter | american | American Idol | female vocalists,,,ok,,,
Joie De Vivre,1sUOIv1YrZ2WRmTg0GRi0V,,,review,,,2,emo | indie | indie rock | midwest emo | count your lucky stars | indie emo | emo revival | indie pop,,,ok,,,
Matt Johnson,7HXBbxW6YwU8lvgBew2p2A,,,review,,,6,post-punk | alternative | funk | indie rock | Post punk | The The | ambient | acoustic,,,ok,,,
PLÜM,4NTnwCK3RqTBH7TFIQrkfL,,,review,,,1,electronic | south korea,,,ok,,,
ALMA,6c0mTNAxJxlp9HpKTUZwA8,,,review,,,1,pop | finnish | french | france | female vocalists | Eurovision | electronic | Eurovision 2017,,,ok,,,
Trailer Choir,0FSuo59OpaJZKLwp3lgt4D,,,review,,,2,country | USA | novos | modern country,,,ok,,,
Efecto Pasillo,6CSa1r92LtHHdLG6kRabU3,pop rock,,review,,,9,rock | Funk Rock | funk | All | spain | rock canario | pop | español,,,ok,,,
Goldfrapp,5BKsn7SCN2XmbF7apdCpRS,alternative,,review,,,6,electronic | trip-hop | female vocalists | dance | electronica | british | electropop | pop,,,ok,,,
Dark Moor,0YWKRTzA4kBceGwjywtMkh,metal,,review,,,8,Power metal | symphonic metal | symphonic power metal | metal | spanish | heavy metal | melodic metal | neo-classical metal,,,ok,,,
Big Tymers,4jWGfUCFeTu5e0wprRhHXR,rap,,review,,,1,rap | Hip-Hop | Dirty South | hip hop | cash money | southern rap | New Orleans | All,,,ok,,,
Steve Martin,1Bd4UVlqlaKEXYRG3wgrCK,,,review,,,15,comedy | bluegrass | stand-up comedy | stand-up | banjo | funny | country | spoken word,,,ok,,,
Millencolin,74xFFXkvOq9dPDigOWTHiX,punk,,review,,,69,punk rock | skate punk | punk | swedish | rock | pop punk | melodic hardcore | hardcore,,,ok,,,
Mark Chesnutt,2cNV8vNe2fPFf6OfGOBbSS,country,,review,,,10,country | Traditional Country | Mark Chesnutt | Honky Tonk | New Traditional Country | male vocalists | american | modern country,,,ok,,,
Naast,5xZgs0bMTTWp61cw5Vl5z5,rock,,review,,,1,french | Garage Rock | rock | French rock | indie rock | indie | merdique | conneries,,,ok,,,
Elvis Costello,2BGRfQgtzikz1pzAD0kaEn,pop,,review,,,32,new wave | rock | singer-songwriter | classic rock | alternative | british | pub rock | punk,,,ok,,,
Howling Bells,4ZB5ywwPWbVJDgCHTxtUZE,,,review,,,1,indie | female vocalists | indie rock | australian | alternative | rock | alternative rock | shoegaze,,,ok,,,
Ronny Krappmann,490RRLSYmQhJ85jYibYETK,,,review,,,1,Ronny Krappmann | Ich suche nichts,,,ok,,,
Hadden Sayers,7BkGCiTUT4o32cTZd7IQaB,jazz,,review,,,1,blues | blues rock | allboutguitar | country | bluesrock | country blues | USA | Contemporary Blues,,,ok,,,
Birds Of Tokyo,25ou7Y6W7L1fcMoCZMbf86,alternative,,review,,,3,alternative rock | australian | rock | alternative | indie | perth | indie rock | australia,,,ok,,,
Björn Rosenström,11xRVFTsfUOVt4vSVX865Q,punk,,review,,,3,swedish | comedy | pop | humor | humour | svenskt | acoustic | Bjorn Rosenstrom,,,ok,,,
Caye,3kkoYvxvV00UXPJCqMCljL,rap,,review,,,1,Hip-Hop | rap | trap,,,ok,,,
ARY,6L7j9oK58YpVLZClqX0iF4,,,review,,,1,norwegian | kizomba | angola | female vocalist | electronic | Norway | pop | african,,,ok,,,
Zeds Dead,67qogtRNI0GjUr8PlaG6Zh,electronic,,review,,,1,dubstep | Brostep | electronic | electro | Grime | massive dubstep | trap | midtempo bass,,,ok,,,
Selma Ström,62k2sifCiGij6HZx3Z7dTp,,,review,,,1,,,,error,,,
Egg,6zQlhM6cyJRrzuqAbB8PlB,alternative,,review,,,9,Progressive rock | Canterbury Scene | Canterbury | psychedelic | art rock | Psychedelic Rock | british | Progressive,,,ok,,,
Keep Shelly In Athens,15cJEqQvfVczJK2DVdY6DV,alternative,,review,,,1,chillwave | electronic | Lo-Fi | lounge | Greek | downtempo | synthpop | dream pop,,,ok,,,
American Authors,0MlOPi3zIDMVrfA9R04Fe3,pop rock,,review,,,17,indie | indie rock | rock | american | Pop-Rock | pop rock | alternative | pop,,,ok,,,
Mat Kerekes,5rOjuB5uYAoDMHgZM6CFBB,alternative,,review,,,11,acoustic | emo | indie | indie folk | american | folk | indie rock | folk rock,,,ok,,,
The Wrens,04cetTUz2JTzXBqFKO5YB5,alternative,,review,,,9,indie rock | indie | alternative | rock | indie pop | alternative rock | new jersey | american,,,ok,,,
Paul Gilbert,19sJfp2FK2evlsw46WVhPG,metal,,review,,,11,guitar virtuoso | rock | instrumental | guitar | Shred | hard rock | instrumental rock | heavy metal,,,ok,,,
Gaelic Storm,5dlzTgw97q5k5ws89Ww1UK,rock,,review,,,24,celtic | folk | irish | Irish Folk | celtic rock | folk rock | Gaelic Storm | celtic folk,,,ok,,,
Boy George,2BWfZGPtsjRlRp7JTDqI45,pop,,review,,,1,pop | 80s | new wave | british | singer-songwriter | male vocalists | queer | 90s,,,ok,,,
Hunters & Collectors,7udwYystFcvYziV36ZIwuh,rock,,review,,,1,australian | rock | 80s | australia | Aussie | alternative rock | alternative | post-punk,,,ok,,,
Hank Snow,3fq6r0bSIm4McymHKNMk4S,country,,review,,,4,country | classic country | Honky Tonk | singer-songwriter | Hank Snow | Canadian | yodel | honky-tonk,,,ok,,,
The Moth & The Flame,6Fk18HpdnXUsKWpN9mPb9R,alternative,,review,,,7,indie | alternative | electronic | alternative rock | provo | utah | singer-songwriter | indie rock,,,ok,,,
Reckless Love,0Nkyv1Zj8Xh7Lux3KzIQCl,rock,,review,,,12,hard rock | glam rock | Glam Metal | hair metal | finnish | sleaze rock | rock | glam,,,ok,,,
Pastora Soler,6nh96lsvDLuCVpgpfjeYnM,pop rock,,review,,,1,pop | spanish | Flamenco | female vocalists | folk | Eurovision | spain | latino,,,ok,,,
Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,pop,,review,,,9,pop | swedish | Eurovision | Sweden | dance | electronic | catchy | male vocalists,,,ok,,,
Sarah Reeves,2vGA5qCDLZGW6exRQgKfLL,pop,,christian,,,3,christian | pop | female vocalists | rock | worship | pop rock | funky | My Heart,christian,christian,ok,worship,high,worship
MADKID,1tofuk7dTZwb6ZKsr7XRKB,pop rock,,review,,,1,electro | j-pop | pop | japanese | japan | hip house | electro house | EDM,,,ok,,,
The Soft Pack,58R08u9dab54FJxYkeDDJm,rock,,review,,,1,Garage Rock | indie rock | indie | rock | Garage Punk | american | san diego | alternative,,,ok,,,
K.T. Oslin,0MMNJf1JrxeSFE2pcpX50b,country,,review,,,2,country | female vocalists | 80s | country women | singer-songwriter | 90s | folk | USA,,,ok,,,
O. Children,7J7hOGRAdXQdhMXeqf020e,punk,,review,,,1,post-punk | new wave | cold wave | Post-punk revival | the new thing | british | coldwave | indie,,,ok,,,
The Silvertones,2i7lcqmkXenSMNTeXdAsPZ,rock,,review,,,2,reggae | ska | rocksteady | dub | All | trojan | jamaica | skinhead reggae,,,ok,,,
Nathaniel Rateliff,4qKpLkR911SUlnd4HAtF79,country,,review,,,22,folk | singer-songwriter | indie | acoustic | folk rock | american | downtempo | singer songwriter,,,ok,,,
Gloc 9,7HJDRQAfEcFiARVehhM6qD,rap,,review,,,1,rap | Hip-Hop | OPM | pop | philippines | Filipino | soul | alternative,,,ok,,,
Spawnbreezie,0BvwGBAFqNeDqjkeoxRlm6,reggae,,review,,,1,reggae | Hawaiian | hawaii | hawaiian reggae,,,ok,,,
